name|type_desc|create_date|modify_date
Producto_BuscarxTipoMiltiple|SQL_STORED_PROCEDURE|2018-07-31 20:37:06.270|2021-02-16 11:42:59.060
Buscar_ComprobantexGUIA|SQL_STORED_PROCEDURE|2018-08-06 15:37:05.393|2021-12-01 16:57:16.560
PERSONA_BuscarxNomVendedor|SQL_STORED_PROCEDURE|2018-08-06 16:36:21.620|2018-08-06 16:36:21.620
Movimiento_nroguia|SQL_STORED_PROCEDURE|2018-08-16 11:09:06.303|2020-11-27 22:44:26.670
PRODUCTO_MOSTRARinventarioSUBlinea|SQL_STORED_PROCEDURE|2018-08-16 17:11:08.573|2018-08-16 17:11:08.573
COMPROBANTE_PREPARAR_SUNAT_mensaje|SQL_STORED_PROCEDURE|2018-11-05 16:41:16.937|2018-11-05 17:02:35.443
sp_MostrarLventas|SQL_STORED_PROCEDURE|2018-11-05 16:41:43.680|2021-06-25 22:03:13.287
mostrar_DETcomprobantes_masivos|SQL_STORED_PROCEDURE|2018-11-05 16:43:58.200|2025-05-26 19:47:56.790
sp_movimientos_cajaADMdetalle|SQL_STORED_PROCEDURE|2018-12-19 22:01:14.670|2021-07-08 19:40:08.597
mostrar_detalle_prepedidoAlmacen|SQL_STORED_PROCEDURE|2019-03-07 20:15:56.140|2026-05-15 08:48:54.360
prepedido_Buscarxalmdespacho|SQL_STORED_PROCEDURE|2019-03-07 20:16:43.060|2025-03-06 11:37:34.690
crear_vehiculo_cliente|SQL_STORED_PROCEDURE|2019-03-07 20:36:08.977|2024-09-25 09:20:41.957
vehiculo_cliente_Buscarxcliente|SQL_STORED_PROCEDURE|2019-03-07 20:36:38.117|2026-05-07 21:57:17.300
anular_Comprobante|SQL_STORED_PROCEDURE|2019-04-07 10:54:54.180|2019-04-07 10:54:54.180
mostrar_placas|SQL_STORED_PROCEDURE|2019-04-29 09:00:23.063|2019-04-29 09:00:23.063
REPMOVIMIENTO1|SQL_STORED_PROCEDURE|2019-04-29 09:01:54.500|2019-04-29 09:01:54.500
REPMOVIMIENTO|SQL_STORED_PROCEDURE|2019-04-29 09:03:13.557|2019-05-19 21:30:06.610
amortizaciones_ver|SQL_STORED_PROCEDURE|2019-04-29 09:04:53.777|2019-04-29 09:04:53.777
sp_MostrarLventasenv|SQL_STORED_PROCEDURE|2019-09-08 20:18:57.333|2025-05-26 19:37:27.850
sp_REPORTE_VALORIZADO|SQL_STORED_PROCEDURE|2019-09-20 20:35:36.933|2019-09-20 20:35:36.933
MOSTRARcajaxequipo|SQL_STORED_PROCEDURE|2019-12-15 12:54:12.420|2025-02-08 16:50:50.137
Crear_Cancelacion1|SQL_STORED_PROCEDURE|2020-01-04 12:02:21.257|2021-06-17 16:19:43.310
Actualizar_Estado_Env_Nuevo|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.830|2020-03-10 21:41:59.340
Paciente_mostrarxfiltrosgas|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.870|2020-07-23 12:36:50.230
Paciente_BuscarxNomGas|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.873|2020-07-23 12:34:37.397
consultar_envaseAct|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.880|2026-03-21 19:11:39.320
EGarantia_Modificar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.880|2020-01-19 15:39:00.117
mostrar_GARANTIAS_DISP|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.883|2026-05-15 15:38:09.443
detalle_Act_reporteEnvaseICL|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.887|2020-01-19 15:39:00.120
Buscar_mostrardocumentoenvioprov|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.890|2021-09-22 11:49:22.900
Buscar_mostrardocumentodisponible|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.890|2026-04-20 21:07:12.363
detalle_Eliminar_reporteEnvaseSC|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.890|2020-01-19 15:39:00.123
detalle_Act_reporteEnvaseSC|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.893|2020-09-28 14:52:12.567
Actualizar_Estado_Env1|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.893|2020-03-10 21:41:31.737
detalle_Act_reporteEnvaseIP|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.897|2020-09-28 14:46:13.040
detalle_Eliminar_reporteEnvaseIP|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.900|2020-01-19 15:39:00.133
actualizar_edetalle_pedido|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.900|2020-01-19 15:39:00.133
detalle_Eliminar_reporteEnvaseIR|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.900|2020-01-19 15:39:00.137
detalle_Eliminar_reporteEnvaseSP|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.903|2020-01-19 15:39:00.137
detalle_Eliminar_reporteEnvase|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.903|2020-01-19 15:39:00.140
mOV_ENVASE2_Modificar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.907|2021-10-14 16:31:16.070
mOV_ENVASE1_Modificar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.910|2020-01-19 15:39:00.143
consultar_envase_blanco|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.910|2020-03-11 19:48:05.767
mOV_ENVASE_Modificar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.913|2020-01-19 15:39:00.143
detalleENVASES_Eliminar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.913|2020-01-19 15:39:00.147
mov_envases_Insertar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.917|2020-10-04 23:35:28.047
buscar_detalle_envases|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.917|2020-07-27 19:03:26.110
Ecambios_Insertar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.920|2020-09-17 19:17:53.697
validacion_envase|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.920|2020-01-19 15:39:00.150
cambiar_envases|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.920|2020-01-19 15:39:00.153
consultar_envase|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.923|2026-02-25 22:27:43.550
buscar_garantia_envase|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.923|2020-01-19 15:39:00.157
detalle_Eliminar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.927|2020-01-19 15:39:00.160
Actualizar_Estado_Env|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.927|2020-01-19 15:39:00.160
BuscarProd_pendientexOrden|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.930|2026-02-13 11:21:21.167
Buscar_mostrardocumentopendientexOrden|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.930|2026-02-26 09:43:08.717
Buscar_mostrardocumentoxOrden|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.933|2020-10-02 22:22:30.623
Buscar_mostrarnroOrden|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.933|2024-09-27 21:26:13.857
EDetallePedido_Insertar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.937|2025-11-30 20:08:44.213
ECabeceraPedido_Insertar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.937|2024-04-17 22:19:48.057
Egarantia_Insertar|SQL_STORED_PROCEDURE|2020-01-19 15:16:47.940|2020-01-19 15:39:00.173
Producto_ACT_CONDENVASE|SQL_STORED_PROCEDURE|2020-01-19 15:38:02.097|2020-01-19 15:39:00.100
mostrar_resonsables|SQL_STORED_PROCEDURE|2020-01-20 09:44:32.060|2020-07-10 12:19:13.927
Producto_mostrarBarcode|SQL_STORED_PROCEDURE|2020-03-10 18:47:30.460|2020-03-10 18:58:32.503
Producto_BuscarxNroSerieCilindros|SQL_STORED_PROCEDURE|2020-03-10 21:25:09.990|2026-06-15 10:01:34.617
crear_empresaresp|SQL_STORED_PROCEDURE|2020-07-01 23:00:14.403|2020-07-10 12:16:48.777
sp_DetalleMovimiento_observacion|SQL_STORED_PROCEDURE|2020-07-03 18:33:28.667|2020-07-03 18:48:22.663
Modificar_DocAfect_EPrestamos|SQL_STORED_PROCEDURE|2020-07-10 10:23:24.310|2021-01-31 22:59:17.590
eliminar_responsable|SQL_STORED_PROCEDURE|2020-07-10 18:15:38.393|2020-07-10 18:20:44.050
mostrar_resonsablesxnom|SQL_STORED_PROCEDURE|2020-07-10 19:27:10.173|2021-07-06 00:29:25.843
sp_Movimiento_modificarorden|SQL_STORED_PROCEDURE|2020-07-17 04:41:37.787|2020-07-17 12:47:09.717
Modificar_vehiculo_cliente|SQL_STORED_PROCEDURE|2020-09-10 23:35:39.360|2026-02-17 19:44:44.720
Buscar_mostrardocumentoxOrdenEnvase|SQL_STORED_PROCEDURE|2020-09-17 20:56:30.337|2026-02-25 18:54:41.010
actualizar_estadoTransf|SQL_STORED_PROCEDURE|2020-09-18 11:37:49.833|2020-09-18 11:37:49.833
Crear_Comprobante01transf|SQL_STORED_PROCEDURE|2020-09-18 11:43:13.590|2020-09-18 11:43:13.590
Movimiento_BuscarestadoComprobante|SQL_STORED_PROCEDURE|2020-09-18 16:06:05.150|2020-09-18 17:34:02.993
Paciente_BuscarxNomgasguia|SQL_STORED_PROCEDURE|2020-09-25 19:28:05.700|2026-05-12 22:13:47.497
Paciente_BuscarxContactogasguia|SQL_STORED_PROCEDURE|2020-09-26 00:23:53.440|2025-01-18 07:25:14.460
Paciente_BuscarGas|SQL_STORED_PROCEDURE|2020-09-28 10:10:21.963|2025-02-11 19:31:49.380
vehiculo_cliente_Buscarxcodigo|SQL_STORED_PROCEDURE|2020-09-29 12:35:51.543|2026-05-15 00:24:34.243
MOSTRAR_PERSONAresponsable|SQL_STORED_PROCEDURE|2020-10-02 07:23:57.890|2021-07-06 00:55:49.400
Paciente_BuscarxNomgasguia2|SQL_STORED_PROCEDURE|2020-10-07 03:50:20.523|2024-11-25 11:30:46.360
Paciente_BuscarxNomgasguiadUEÑOCIL|SQL_STORED_PROCEDURE|2020-10-07 12:11:25.120|2020-10-07 17:27:28.513
Paciente_BuscarxNomgasguiadUEÑOCIL2|SQL_STORED_PROCEDURE|2020-10-07 12:47:03.330|2020-10-07 15:49:45.447
sp_orden_Mostrardetallemovimiento3|SQL_STORED_PROCEDURE|2020-10-18 21:41:30.070|2020-12-18 08:43:45.800
prepedido_BuscarxalmOC|SQL_STORED_PROCEDURE|2020-10-21 23:36:40.500|2020-12-26 12:04:36.367
Sp_Orden_eliminar|SQL_STORED_PROCEDURE|2020-10-23 19:54:00.270|2020-10-23 19:54:00.270
prepedido_BuscarxalmOCmesaño|SQL_STORED_PROCEDURE|2020-10-27 19:10:41.197|2020-12-30 07:19:44.827
mostrar_prepedidoOC_nro|SQL_STORED_PROCEDURE|2020-10-27 19:19:10.967|2020-12-04 18:40:10.267
mostrar_detalle_prepedidoAlmacenOC|SQL_STORED_PROCEDURE|2020-11-02 19:10:10.790|2024-09-07 16:36:30.510
Buscar_buscarorden_compraxcliente|SQL_STORED_PROCEDURE|2020-11-06 19:34:46.317|2020-12-17 22:00:55.790
mostrar_detalle_oc|SQL_STORED_PROCEDURE|2020-11-06 23:02:36.823|2020-11-09 16:26:54.153
Actualizar_estadoOCCliente|SQL_STORED_PROCEDURE|2020-11-07 12:06:00.077|2021-05-01 08:02:32.047
Modificar_IDSOC|SQL_STORED_PROCEDURE|2020-11-11 19:19:11.973|2020-11-11 19:43:09.440
mostrar_detalle_prepedido1|SQL_STORED_PROCEDURE|2020-11-17 09:23:11.773|2020-11-17 09:36:52.370
BUSCAR_NROCUENTAcategoria|SQL_STORED_PROCEDURE|2020-11-19 11:58:17.360|2020-11-19 14:57:15.697
insertar_tc|SQL_STORED_PROCEDURE|2020-11-25 09:01:18.510|2020-11-25 10:10:38.603
tc_buscarxdia|SQL_STORED_PROCEDURE|2020-11-25 09:28:50.430|2020-11-25 09:28:50.430
Movimiento_TC|SQL_STORED_PROCEDURE|2020-11-27 22:46:25.490|2020-11-27 23:20:55.270
prepedido_BuscarxalmOCVenta|SQL_STORED_PROCEDURE|2020-11-29 22:33:06.930|2024-12-14 21:09:20.687
sp_Movimiento_Tipoatencion|SQL_STORED_PROCEDURE|2020-11-30 12:36:44.777|2020-11-30 12:36:44.777
mostrar_detalle_prepedidoVerOC|SQL_STORED_PROCEDURE|2020-12-03 20:48:56.947|2020-12-03 20:48:56.947
mostrar_detalle_prepedidoVerOCompra|SQL_STORED_PROCEDURE|2020-12-03 20:59:44.140|2024-09-08 11:15:05.853
CR_VESTADOCUENTA|SQL_STORED_PROCEDURE|2020-12-04 19:37:56.097|2021-08-28 10:48:02.517
mostrar_guiasxcanje|SQL_STORED_PROCEDURE|2020-12-08 22:27:09.297|2021-08-20 14:23:53.417
mostrar_detalle_prepedidoAlmacenGUIA|SQL_STORED_PROCEDURE|2020-12-08 22:46:42.723|2021-02-08 07:02:31.093
MATAR_GUIAS|SQL_STORED_PROCEDURE|2020-12-08 23:35:05.363|2020-12-08 23:38:22.667
actualizar_Responsable|SQL_STORED_PROCEDURE|2020-12-12 21:27:08.420|2020-12-12 21:27:08.420
prepedido_BuscarxOC|SQL_STORED_PROCEDURE|2020-12-13 23:11:52.077|2020-12-13 23:11:52.077
mostrarOrdenCompraxCliente|SQL_STORED_PROCEDURE|2020-12-17 16:50:28.620|2021-01-07 18:08:59.080
MostrarProductoxGUIA|SQL_STORED_PROCEDURE|2020-12-21 19:02:00.517|2021-05-12 11:20:14.340
INS_Movimiento|SQL_STORED_PROCEDURE|2020-12-22 06:28:59.250|2020-12-23 06:33:42.357
BuscarConstante|SQL_STORED_PROCEDURE|2020-12-23 11:18:33.070|2020-12-29 08:15:52.743
INS_MovimientoDetallado|SQL_STORED_PROCEDURE|2020-12-24 12:17:37.653|2021-06-21 21:08:55.083
SHOW_CotizacionesOC|SQL_STORED_PROCEDURE|2020-12-26 12:12:19.617|2021-01-08 20:32:24.090
INS_MovimientoDetallado2|SQL_STORED_PROCEDURE|2020-12-28 15:01:56.580|2020-12-30 19:03:29.463
CONSULTA_TipoRegistro|SQL_STORED_PROCEDURE|2020-12-29 06:58:36.173|2021-05-17 13:00:01.537
INS_CAJA_Comprobante|SQL_STORED_PROCEDURE|2020-12-29 12:20:26.047|2020-12-29 12:36:20.400
INS_MovimientoDetallado_COPIA|SQL_STORED_PROCEDURE|2020-12-30 19:03:58.060|2020-12-30 19:03:58.060
SHOW_PagosRealizadosPendientes|SQL_STORED_PROCEDURE|2021-01-02 13:06:50.953|2021-01-07 17:35:52.167
SHOW_CotizacionesOrdenesCompra|SQL_STORED_PROCEDURE|2021-01-08 17:31:58.607|2021-10-25 17:59:10.387
SHOW_GuiaPorTipo|SQL_STORED_PROCEDURE|2021-01-09 06:56:28.603|2021-05-13 00:08:25.277
SHOW_PagosDetallado|SQL_STORED_PROCEDURE|2021-01-16 11:46:02.740|2021-09-06 21:11:29.527
SHOW_DireccionesXCliente|SQL_STORED_PROCEDURE|2021-01-25 16:48:11.573|2021-01-25 16:58:34.960
UPDATE_InventarioEstado|SQL_STORED_PROCEDURE|2021-02-04 08:17:45.877|2021-02-04 08:40:48.103
SHOW_ValidarStockProductoMovimiento|SQL_STORED_PROCEDURE|2021-02-04 16:46:35.330|2024-09-16 11:06:07.030
SHOW_MovimientoProductosPendientes|SQL_STORED_PROCEDURE|2021-02-08 06:33:27.430|2025-03-10 14:18:56.730
UPDATE_StockProducto|SQL_STORED_PROCEDURE|2021-02-16 11:00:58.530|2021-02-22 07:37:30.657
SHOW_ProductosxFacturar|SQL_STORED_PROCEDURE|2021-02-26 08:42:47.293|2021-03-08 09:17:48.143
SHOW_MontoFacturaTodo|SQL_STORED_PROCEDURE|2021-03-08 09:38:43.097|2021-03-08 09:47:39.730
SHOW_INS_MOVIMIENTO_FACTURAR_TODO|SQL_STORED_PROCEDURE|2021-03-08 18:25:37.250|2021-04-14 07:15:20.940
SHOW_MovimientoProductosPorFacturar|SQL_STORED_PROCEDURE|2021-03-08 18:54:38.540|2021-03-08 20:02:53.310
SHOW_PagosDetallado_ANT|SQL_STORED_PROCEDURE|2021-03-09 16:28:46.860|2021-03-09 16:28:46.860
SHOW_PagosDetalladoFacturarTodo|SQL_STORED_PROCEDURE|2021-03-09 16:57:00.347|2021-03-09 17:19:43.730
SHOW_MovimientoProductosPendientesCOMPRA|SQL_STORED_PROCEDURE|2021-03-19 18:05:39.583|2021-05-14 19:19:50.857
SHOW_MovimientoProductosPorFacturarCOMPRA|SQL_STORED_PROCEDURE|2021-03-19 18:11:56.430|2021-03-24 11:15:35.950
mostrar_detalle_prepedidoAlmacenOCPROV|SQL_STORED_PROCEDURE|2021-03-23 08:59:44.900|2021-03-23 08:59:44.900
INS_MovimientoDetalladoCOMPRA|SQL_STORED_PROCEDURE|2021-03-23 09:38:19.877|2021-06-24 19:26:46.743
prepedido_BuscarxalmOCVentaCOMPRA|SQL_STORED_PROCEDURE|2021-03-23 10:14:50.330|2021-04-16 19:24:21.153
SHOW_ValidarStockProductoMovimientoCOMPRA|SQL_STORED_PROCEDURE|2021-03-23 12:38:54.497|2021-05-14 19:32:22.177
mostrar_guiasxcanjeCOMPRA|SQL_STORED_PROCEDURE|2021-03-24 11:58:36.270|2021-08-20 09:53:11.070
INS_CAJA_ComprobanteCOMPRA|SQL_STORED_PROCEDURE|2021-03-24 18:46:12.567|2021-03-24 18:46:12.567
Producto_mostrarTipocambioUltimo|SQL_STORED_PROCEDURE|2021-03-28 18:07:13.613|2021-08-18 11:49:04.373
SHOW_INS_MOVIMIENTO_FACTURAR_TODOCOMPRA|SQL_STORED_PROCEDURE|2021-04-01 20:57:01.443|2021-04-16 15:15:56.410
PERSONA_BuscarxrucTipo|SQL_STORED_PROCEDURE|2021-04-01 23:30:57.293|2025-03-10 21:13:30.227
mostrar_detalle_prepedidoMilOCprov|SQL_STORED_PROCEDURE|2021-04-03 16:51:35.040|2021-04-03 16:58:57.340
CONSULTA_TipoRegistroCOMPRA|SQL_STORED_PROCEDURE|2021-04-13 20:47:33.027|2021-07-24 14:18:19.200
Movimiento_Facturado|SQL_STORED_PROCEDURE|2021-04-16 15:31:05.560|2021-04-16 15:31:05.560
mostrar_FacturadoTotal|SQL_STORED_PROCEDURE|2021-04-16 17:02:22.600|2021-04-16 18:14:26.533
crear_compra_series|SQL_STORED_PROCEDURE|2021-04-25 22:49:49.497|2021-05-08 00:05:36.650
Modificar_Compra_serie|SQL_STORED_PROCEDURE|2021-04-25 23:04:15.727|2021-04-25 23:04:15.727
Serie_Compra_BuscarxMovi|SQL_STORED_PROCEDURE|2021-04-25 23:18:48.040|2021-05-15 16:14:29.127
Compra_series_eliminar|SQL_STORED_PROCEDURE|2021-04-26 10:54:52.497|2021-05-15 16:31:26.557
Producto_Buscargrupoxcod|SQL_STORED_PROCEDURE|2021-04-28 22:25:13.607|2021-04-28 23:14:04.237
actualizar_Producto_CodGrupo|SQL_STORED_PROCEDURE|2021-04-29 09:44:56.020|2021-05-05 13:51:08.250
mostrar_nroOrdenC_prov|SQL_STORED_PROCEDURE|2021-04-30 17:53:42.760|2021-07-06 09:39:13.783
ATUALIZA_OC_MOVIMIENTO|SQL_STORED_PROCEDURE|2021-04-30 18:46:39.967|2021-04-30 18:46:39.967
Serie_Compra_BuscarxProd|SQL_STORED_PROCEDURE|2021-04-30 20:00:58.673|2021-04-30 20:55:14.467
Actualizar_compra_serieEstado|SQL_STORED_PROCEDURE|2021-05-01 08:11:36.957|2021-05-04 12:50:21.207
Grupo_BuscarxNom|SQL_STORED_PROCEDURE|2021-05-05 14:36:17.867|2024-08-03 11:05:14.530
ActualizaProducto_CodGrupo|SQL_STORED_PROCEDURE|2021-05-05 18:46:44.037|2021-05-05 19:04:30.797
buscar_Grupoxcod|SQL_STORED_PROCEDURE|2021-05-05 19:38:02.617|2024-10-02 12:15:01.657
Buscar_Movimiento_xCodFactura|SQL_STORED_PROCEDURE|2021-05-13 13:20:17.903|2021-05-13 13:20:17.903
ACTUALIZAR_Referencia_CodFactura|SQL_STORED_PROCEDURE|2021-05-13 14:00:27.783|2021-05-13 14:00:27.783
Buscar_mostrarnroIngreso|SQL_STORED_PROCEDURE|2021-05-29 15:24:29.047|2021-05-29 15:24:29.047
Actualizar_Comprobante_detalle|SQL_STORED_PROCEDURE|2021-05-30 16:22:08.703|2021-05-30 16:22:08.703
actualizar_Movimiento_NomMonto|SQL_STORED_PROCEDURE|2021-06-01 18:53:47.067|2021-06-01 19:19:56.447
actualizar_Movimiento_Vendedor|SQL_STORED_PROCEDURE|2021-06-10 09:39:33.053|2021-06-10 18:51:52.283
MOSTRARcajaXUSUARIOmoneda|SQL_STORED_PROCEDURE|2021-06-17 17:33:37.207|2021-06-17 22:59:30.430
Mostrar_PagosDetallado|SQL_STORED_PROCEDURE|2021-06-24 22:21:52.483|2021-08-20 08:36:46.730
Listar_Sucursales|SQL_STORED_PROCEDURE|2021-06-25 12:01:14.597|2021-07-15 23:23:33.157
actualizar_Doc_Extranjero|SQL_STORED_PROCEDURE|2021-06-25 17:15:57.217|2021-06-25 17:16:17.430
Mostrar_Factu_XocCompras|SQL_STORED_PROCEDURE|2021-06-28 18:55:52.537|2021-08-18 11:38:01.397
CONSULTA_TipoRegistroVentas|SQL_STORED_PROCEDURE|2021-06-29 19:35:07.890|2024-09-07 17:45:34.017
mostrar_detalle_prepedidoMilrEPORTESOC|SQL_STORED_PROCEDURE|2021-07-24 14:17:44.083|2021-10-18 15:45:08.193
sp_Movimiento_MostrardetallemovimientoVerCompraG|SQL_STORED_PROCEDURE|2021-08-18 11:38:01.423|2021-12-05 16:31:03.360
PRODUCTO_MOSTRARinventarioNegativoMovimientos|SQL_STORED_PROCEDURE|2021-08-18 23:15:46.857|2021-08-24 14:16:11.193
Buscar_Envase_diasArriendo|SQL_STORED_PROCEDURE|2021-08-24 22:50:01.770|2021-08-24 23:34:52.713
BUSCAR_UltimoTCcompra|SQL_STORED_PROCEDURE|2021-08-27 07:10:45.873|2021-08-28 10:44:04.863
TCcompra_Insertar|SQL_STORED_PROCEDURE|2021-08-28 10:43:51.900|2021-08-28 10:44:04.873
Buscar_mostrardocumentoenvioprovxSUC|SQL_STORED_PROCEDURE|2021-09-22 11:47:04.417|2021-09-22 11:47:04.417
MOSTRAR_CPubigeoxDireccion|SQL_STORED_PROCEDURE|2021-09-28 21:31:31.607|2021-09-28 21:31:31.607
Buscar_mostrardocumentodisponibleTraslado|SQL_STORED_PROCEDURE|2021-09-30 17:02:33.643|2021-09-30 19:54:21.470
actualizar_AlmacenTransf|SQL_STORED_PROCEDURE|2021-10-02 08:03:26.647|2021-10-02 11:30:50.117
PRODUCTO_MOSTRARsoloSTOCKXSUC|SQL_STORED_PROCEDURE|2021-10-02 12:36:54.637|2021-10-02 12:36:54.637
PRODUCTO_MOSTRARsoloSTOCK|SQL_STORED_PROCEDURE|2021-10-02 16:31:10.647|2021-10-02 16:31:10.647
buscar_detalle_envasesUltimoID|SQL_STORED_PROCEDURE|2021-10-16 07:54:45.517|2021-10-16 08:36:05.980
Buscar_Comprobantexempresa|SQL_STORED_PROCEDURE|2021-10-19 20:38:39.827|2021-10-19 20:38:39.827
clienteRetencion_modificar|SQL_STORED_PROCEDURE|2022-01-05 09:01:34.063|2022-01-05 09:01:34.063
mostrar_NCR|SQL_STORED_PROCEDURE|2022-02-01 21:25:19.090|2022-02-01 21:44:35.343
tipodoc_BuscarxNomVta|SQL_STORED_PROCEDURE|2022-07-18 15:18:15.663|2022-07-18 15:26:56.427
sp_DetallemovimientoIGV_Modificar|SQL_STORED_PROCEDURE|2022-09-21 11:46:19.900|2022-09-21 12:54:07.370
tipodoc_BuscarNCF|SQL_STORED_PROCEDURE|2022-09-22 21:54:04.583|2022-09-22 21:54:04.583
clienteexento_modificar|SQL_STORED_PROCEDURE|2022-09-23 10:48:06.800|2022-09-23 10:48:06.800
PH_Insertar|SQL_STORED_PROCEDURE|2024-01-19 07:53:06.830|2025-02-11 14:58:19.883
buscar_ultimo_ph|SQL_STORED_PROCEDURE|2024-01-19 08:15:33.423|2024-01-19 12:28:49.387
eliminar_ph|SQL_STORED_PROCEDURE|2024-01-19 08:18:53.537|2024-01-19 08:24:35.217
modificar_fecha_ph|SQL_STORED_PROCEDURE|2024-01-19 08:25:45.853|2025-02-11 13:36:00.900
Movimiento_Modificar_fechavencimiento|SQL_STORED_PROCEDURE|2024-03-12 21:07:56.213|2024-03-12 21:07:56.213
Buscar_mostrarPHvencidos|SQL_STORED_PROCEDURE|2024-04-13 18:54:25.510|2024-04-17 22:00:14.070
InsertarCorreoProgramado|SQL_STORED_PROCEDURE|2024-04-15 10:05:57.213|2024-04-15 18:35:28.940
BuscarPrestamosvencidos|SQL_STORED_PROCEDURE|2024-04-15 17:16:19.327|2024-05-09 09:55:54.160
Mostrar_detalleNotificacion|SQL_STORED_PROCEDURE|2024-04-15 21:10:06.407|2024-04-16 09:14:10.800
BuscarClientesAnotificar|SQL_STORED_PROCEDURE|2024-04-19 18:41:06.860|2024-04-20 17:06:50.740
Retimbrado_insertar|SQL_STORED_PROCEDURE|2024-04-25 22:15:24.370|2026-02-22 19:04:56.397
Retimbrado_modificar|SQL_STORED_PROCEDURE|2024-04-26 15:32:18.170|2026-02-22 19:05:22.240
BuscarPorCodSublinea|SQL_STORED_PROCEDURE|2024-04-27 19:06:41.530|2024-08-12 18:23:24.220
Contenido_BuscarxNomProd|SQL_STORED_PROCEDURE|2024-04-27 20:30:01.747|2026-06-09 18:09:50.430
Retimbrado_BuscarUltimo|SQL_STORED_PROCEDURE|2024-06-10 11:34:29.590|2024-06-10 12:23:31.900
Buscar_MatriculaBombona|SQL_STORED_PROCEDURE|2024-08-02 09:41:41.267|2024-08-02 10:06:13.333
Producto_BuscarDeModprodxNom|SQL_STORED_PROCEDURE|2024-08-03 12:33:57.520|2026-02-06 20:52:07.067
MOSTRAR_Nro_usuario|SQL_STORED_PROCEDURE|2024-08-15 12:54:08.373|2025-05-16 07:42:19.200
InsertarEcilDuenio|SQL_STORED_PROCEDURE|2024-08-15 20:10:42.233|2024-08-15 21:47:45.153
MostrarUltimoEcilDuenioPorProducto|SQL_STORED_PROCEDURE|2024-08-15 20:10:42.237|2024-08-15 20:10:42.237
ModificarEcilDuenio|SQL_STORED_PROCEDURE|2024-08-15 20:52:16.873|2024-08-15 20:52:16.873
BuscarProductosPorCondicionServicio|SQL_STORED_PROCEDURE|2024-08-19 19:06:52.380|2024-10-03 20:59:53.980
InsertarECilindrosServicios|SQL_STORED_PROCEDURE|2024-09-15 10:31:22.673|2026-02-06 20:52:07.063
ActualizarECilindrosServicios|SQL_STORED_PROCEDURE|2024-09-15 10:31:35.480|2024-09-15 10:31:35.480
EliminarECilindrosServicios|SQL_STORED_PROCEDURE|2024-09-15 10:31:46.423|2024-09-15 10:31:46.423
ObtenerTodosECilindrosServicios|SQL_STORED_PROCEDURE|2024-09-15 10:31:55.680|2024-09-15 10:31:55.680
ObtenerECilindrosServiciosPorID|SQL_STORED_PROCEDURE|2024-09-15 10:32:04.630|2024-09-15 10:32:04.630
ObtenerEnvasesPorServicio|SQL_STORED_PROCEDURE|2024-09-17 21:54:36.117|2024-09-18 11:19:57.433
Mostrar_Servicios|SQL_STORED_PROCEDURE|2024-10-07 16:29:35.660|2025-01-19 18:11:15.257
Insertar_Reporte_Carga_Peligrosa|SQL_STORED_PROCEDURE|2024-10-08 08:39:48.313|2024-10-08 08:46:39.307
Modificar_Reporte_Carga_Peligrosa|SQL_STORED_PROCEDURE|2024-10-08 08:39:48.337|2024-10-08 08:47:06.283
